id,Year,Age,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,Pos,name
50,1977,27,AL,37,72,68.0,3.0,15.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,8.0,0.221,0.232,0.279,0.511,2,Bill Fahey
50,1979,29,NL,73,236,209.0,14.0,60.0,8.0,1.0,3.0,19.0,1.0,1.0,21.0,17.0,0.287,0.348,0.378,0.726,2,Bill Fahey
50,1980,30,NL,93,266,241.0,18.0,62.0,4.0,0.0,1.0,22.0,2.0,0.0,21.0,16.0,0.257,0.314,0.286,0.601,2,Bill Fahey
50,1981,31,AL,27,72,67.0,5.0,17.0,2.0,0.0,1.0,9.0,0.0,1.0,2.0,4.0,0.254,0.271,0.328,0.6,2,Bill Fahey
50,1982,32,AL,28,68,67.0,7.0,10.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,0.149,0.147,0.179,0.326,2,Bill Fahey
50,1983,33,AL,19,27,22.0,4.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,0.273,0.407,0.318,0.726,2,Bill Fahey
187,1947,26,AL,136,567,461.0,70.0,134.0,28.0,6.0,7.0,71.0,4.0,5.0,95.0,34.0,0.291,0.414,0.423,0.837,3,Ferris Fain
187,1948,27,AL,145,644,520.0,81.0,146.0,27.0,6.0,7.0,88.0,10.0,5.0,113.0,37.0,0.281,0.412,0.396,0.808,3,Ferris Fain
187,1949,28,AL,150,672,525.0,81.0,138.0,21.0,5.0,3.0,78.0,8.0,1.0,136.0,51.0,0.263,0.415,0.339,0.754,3,Ferris Fain
187,1950,29,AL,151,658,522.0,83.0,147.0,25.0,4.0,10.0,83.0,8.0,5.0,133.0,26.0,0.282,0.43,0.402,0.832,3,Ferris Fain
187,1951,30,AL,117,512,425.0,63.0,146.0,30.0,3.0,6.0,57.0,0.0,3.0,80.0,20.0,0.344,0.451,0.471,0.921,3O97,Ferris Fain
187,1952,31,AL,145,648,538.0,82.0,176.0,43.0,3.0,2.0,59.0,3.0,5.0,105.0,26.0,0.327,0.438,0.429,0.867,3,Ferris Fain
187,1953,32,AL,128,564,446.0,73.0,114.0,18.0,2.0,6.0,52.0,3.0,2.0,108.0,28.0,0.256,0.405,0.345,0.75,3,Ferris Fain
187,1954,33,AL,65,281,235.0,30.0,71.0,10.0,1.0,5.0,51.0,5.0,1.0,40.0,14.0,0.302,0.399,0.417,0.816,3,Ferris Fain
187,1955,34,AL,114,358,258.0,32.0,67.0,11.0,0.0,2.0,31.0,5.0,1.0,94.0,25.0,0.26,0.455,0.326,0.781,3,Ferris Fain
423,1993,24,NL,7,17,15.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.133,0.235,0.133,0.369,87,Rikkert Faneyte
423,1994,25,NL,19,29,26.0,1.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,11.0,0.115,0.207,0.231,0.438,98,Rikkert Faneyte
423,1995,26,NL,46,98,86.0,7.0,17.0,4.0,1.0,0.0,4.0,1.0,0.0,11.0,27.0,0.198,0.289,0.267,0.556,897,Rikkert Faneyte
423,1996,27,AL,8,7,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,8D7,Rikkert Faneyte
391,1990,25,NL,14,45,37.0,4.0,7.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,7.0,0.189,0.279,0.216,0.495,465,Paul Faries
391,1991,26,NL,57,149,130.0,13.0,23.0,3.0,1.0,0.0,7.0,3.0,1.0,14.0,21.0,0.177,0.262,0.215,0.477,456,Paul Faries
391,1992,27,NL,10,12,11.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.455,0.5,0.545,1.045,456,Paul Faries
391,1993,28,NL,15,39,36.0,6.0,8.0,2.0,1.0,0.0,4.0,2.0,0.0,1.0,4.0,0.222,0.237,0.333,0.57,465,Paul Faries
437,1996,24,AL,51,160,143.0,20.0,29.0,2.0,0.0,6.0,19.0,1.0,1.0,14.0,25.0,0.203,0.283,0.343,0.626,2,Sal Fasano
437,1997,25,AL,13,39,38.0,4.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,12.0,0.211,0.231,0.342,0.573,2D,Sal Fasano
437,1998,26,AL,74,247,216.0,21.0,49.0,10.0,0.0,8.0,31.0,1.0,0.0,10.0,56.0,0.227,0.307,0.384,0.692,235,Sal Fasano
437,1999,27,AL,23,75,60.0,11.0,14.0,2.0,0.0,5.0,16.0,0.0,1.0,7.0,17.0,0.233,0.373,0.517,0.89,2,Sal Fasano
437,2000,28,AL,52,144,126.0,21.0,27.0,6.0,0.0,7.0,19.0,0.0,0.0,14.0,47.0,0.214,0.306,0.429,0.734,2,Sal Fasano
437,2001,29,MLB,39,96,85.0,12.0,17.0,5.0,0.0,3.0,9.0,0.0,0.0,5.0,31.0,0.2,0.277,0.365,0.641,2D,Sal Fasano
437,2002,30,AL,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,Sal Fasano
437,2005,33,AL,64,174,160.0,25.0,40.0,3.0,0.0,11.0,20.0,0.0,0.0,9.0,41.0,0.25,0.31,0.475,0.785,2D3,Sal Fasano
437,2006,34,MLB,78,206,189.0,12.0,41.0,12.0,0.0,5.0,15.0,0.0,1.0,7.0,61.0,0.217,0.267,0.36,0.627,2D,Sal Fasano
437,2007,35,AL,16,49,45.0,5.0,8.0,3.0,0.0,1.0,4.0,0.0,0.0,2.0,19.0,0.178,0.229,0.311,0.54,2,Sal Fasano
437,2008,36,AL,15,54,46.0,5.0,12.0,4.0,0.0,0.0,6.0,0.0,0.0,3.0,17.0,0.261,0.34,0.348,0.687,23,Sal Fasano
97,1998,22,AL,11,29,25.0,5.0,10.0,1.0,2.0,0.0,2.0,2.0,1.0,4.0,7.0,0.4,0.483,0.6,1.083,4,Carlos Febles
97,1999,23,AL,123,524,453.0,71.0,116.0,22.0,9.0,10.0,53.0,20.0,4.0,47.0,91.0,0.256,0.336,0.411,0.747,4,Carlos Febles
97,2000,24,AL,100,399,339.0,59.0,87.0,12.0,1.0,2.0,29.0,17.0,6.0,36.0,48.0,0.257,0.345,0.316,0.66,4,Carlos Febles
97,2001,25,AL,79,317,292.0,45.0,69.0,9.0,2.0,8.0,25.0,5.0,2.0,22.0,58.0,0.236,0.291,0.363,0.654,4,Carlos Febles
97,2002,26,AL,119,404,351.0,44.0,86.0,16.0,4.0,4.0,26.0,16.0,5.0,41.0,63.0,0.245,0.336,0.348,0.683,46,Carlos Febles
97,2003,27,AL,74,219,196.0,31.0,46.0,5.0,0.0,0.0,11.0,8.0,2.0,13.0,30.0,0.235,0.299,0.26,0.559,4D6,Carlos Febles
363,1985,23,AL,15,62,56.0,8.0,11.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,6.0,0.196,0.262,0.214,0.477,8,Mike Felder
363,1986,24,AL,44,174,155.0,24.0,37.0,2.0,4.0,1.0,13.0,16.0,2.0,13.0,16.0,0.239,0.289,0.323,0.612,789D,Mike Felder
363,1987,25,AL,108,328,289.0,48.0,77.0,5.0,7.0,2.0,31.0,34.0,8.0,28.0,23.0,0.266,0.329,0.353,0.682,78D4,Mike Felder
363,1988,26,AL,50,85,81.0,14.0,14.0,1.0,0.0,0.0,5.0,8.0,2.0,0.0,11.0,0.173,0.183,0.185,0.368,D7894,Mike Felder
363,1989,27,AL,117,345,315.0,50.0,76.0,11.0,3.0,3.0,23.0,26.0,5.0,23.0,38.0,0.241,0.293,0.324,0.617,987D4,Mike Felder
363,1990,28,AL,121,272,237.0,38.0,65.0,7.0,2.0,3.0,27.0,20.0,9.0,22.0,17.0,0.274,0.33,0.359,0.688,79845D,Mike Felder
363,1991,29,NL,132,383,348.0,51.0,92.0,10.0,6.0,0.0,18.0,21.0,6.0,30.0,31.0,0.264,0.325,0.328,0.652,79854,Mike Felder
363,1992,30,NL,145,351,322.0,44.0,92.0,13.0,3.0,4.0,23.0,14.0,4.0,21.0,29.0,0.286,0.33,0.382,0.712,8794,Mike Felder
363,1993,31,AL,109,374,342.0,31.0,72.0,7.0,5.0,1.0,20.0,15.0,9.0,22.0,34.0,0.211,0.262,0.269,0.531,78D5,Mike Felder
363,1994,32,NL,58,123,117.0,10.0,28.0,2.0,2.0,0.0,13.0,3.0,0.0,4.0,12.0,0.239,0.264,0.291,0.555,978,Mike Felder
378,1981,24,NL,5,5,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.2,0.2,0.2,0.4,,Neil Fiala
221,1983,24,NL,54,167,148.0,16.0,37.0,8.0,1.0,2.0,22.0,1.0,0.0,11.0,39.0,0.25,0.3,0.358,0.658,2,Jack Fimple
221,1984,25,NL,12,28,26.0,2.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,0.192,0.214,0.231,0.445,2,Jack Fimple
221,1986,27,NL,13,20,13.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.077,0.35,0.077,0.427,234,Jack Fimple
221,1987,28,AL,13,11,10.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.2,0.273,0.2,0.473,2,Jack Fimple
364,1968,23,AL,6,22,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.059,0.273,0.059,0.332,37,Mike Fiore
364,1969,24,AL,107,426,339.0,53.0,93.0,14.0,1.0,12.0,35.0,4.0,4.0,84.0,63.0,0.274,0.42,0.428,0.848,3879,Mike Fiore
364,1970,25,AL,66,144,122.0,11.0,20.0,2.0,0.0,0.0,8.0,1.0,1.0,21.0,28.0,0.164,0.285,0.18,0.465,379,Mike Fiore
364,1971,26,AL,51,75,62.0,9.0,11.0,2.0,0.0,1.0,6.0,0.0,3.0,12.0,14.0,0.177,0.311,0.258,0.569,3,Mike Fiore
364,1972,27,NL,24,20,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.063,0.211,0.063,0.273,39,Mike Fiore
213,1953,24,MLB,12,22,20.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.15,0.227,0.15,0.377,2,Hank Foiles
213,1955,26,AL,62,132,111.0,13.0,29.0,9.0,0.0,1.0,7.0,0.0,0.0,17.0,18.0,0.261,0.354,0.369,0.723,2,Hank Foiles
213,1956,27,MLB,80,245,222.0,24.0,47.0,10.0,2.0,7.0,25.0,0.0,1.0,17.0,56.0,0.212,0.266,0.369,0.635,2,Hank Foiles
213,1957,28,NL,109,322,281.0,32.0,76.0,10.0,4.0,9.0,36.0,1.0,3.0,37.0,53.0,0.27,0.352,0.431,0.783,2,Hank Foiles
213,1958,29,NL,104,314,264.0,31.0,54.0,10.0,2.0,8.0,30.0,0.0,1.0,45.0,53.0,0.205,0.322,0.348,0.67,2,Hank Foiles
213,1959,30,NL,53,88,80.0,10.0,18.0,3.0,0.0,3.0,4.0,0.0,0.0,7.0,16.0,0.225,0.287,0.375,0.662,2,Hank Foiles
213,1960,31,AL,56,147,131.0,15.0,37.0,4.0,0.0,1.0,10.0,1.0,0.0,11.0,15.0,0.282,0.338,0.336,0.674,2,Hank Foiles
213,1961,32,AL,43,138,124.0,18.0,34.0,6.0,0.0,6.0,19.0,0.0,2.0,12.0,27.0,0.274,0.336,0.468,0.804,2,Hank Foiles
213,1962,33,NL,43,145,131.0,17.0,36.0,6.0,1.0,7.0,25.0,0.0,0.0,13.0,39.0,0.275,0.34,0.496,0.836,2,Hank Foiles
213,1963,34,MLB,42,98,87.0,8.0,18.0,1.0,1.0,4.0,10.0,1.0,0.0,9.0,13.0,0.207,0.289,0.379,0.668,2,Hank Foiles
213,1964,35,AL,4,4,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.25,0.25,0.5,,Hank Foiles
28,1996,25,AL,113,219,189.0,26.0,37.0,4.0,0.0,3.0,13.0,11.0,3.0,20.0,28.0,0.196,0.276,0.265,0.541,456D9,Andy Fox
28,1997,26,AL,22,40,31.0,13.0,7.0,1.0,0.0,0.0,1.0,2.0,1.0,7.0,9.0,0.226,0.368,0.258,0.626,54D96,Andy Fox
28,1998,27,NL,139,564,502.0,67.0,139.0,21.0,6.0,9.0,44.0,14.0,7.0,43.0,97.0,0.277,0.355,0.396,0.751,495378,Andy Fox
28,1999,28,NL,99,320,274.0,34.0,70.0,12.0,2.0,6.0,33.0,4.0,1.0,33.0,61.0,0.255,0.351,0.38,0.731,65,Andy Fox
28,2000,29,NL,100,275,250.0,29.0,58.0,8.0,2.0,4.0,20.0,10.0,4.0,22.0,53.0,0.232,0.302,0.328,0.63,6579438,Andy Fox
28,2001,30,NL,54,98,81.0,8.0,15.0,0.0,1.0,3.0,7.0,1.0,0.0,15.0,17.0,0.185,0.327,0.321,0.648,65487,Andy Fox
28,2002,31,NL,133,502,435.0,55.0,109.0,14.0,5.0,4.0,41.0,31.0,7.0,49.0,94.0,0.251,0.338,0.333,0.671,6459,Andy Fox
28,2003,32,NL,70,120,108.0,12.0,21.0,5.0,1.0,0.0,8.0,1.0,2.0,7.0,29.0,0.194,0.269,0.259,0.528,46537,Andy Fox
28,2004,33,MLB,46,56,55.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,0.091,0.107,0.145,0.253,4563D79,Andy Fox
262,1966,23,AL,151,658,554.0,97.0,145.0,23.0,8.0,15.0,63.0,2.0,5.0,91.0,80.0,0.262,0.364,0.413,0.778,56,Joe Foy
262,1967,24,AL,130,499,446.0,70.0,112.0,22.0,4.0,16.0,49.0,8.0,6.0,46.0,87.0,0.251,0.325,0.426,0.751,59,Joe Foy
262,1968,25,AL,150,614,515.0,65.0,116.0,18.0,2.0,10.0,60.0,26.0,8.0,84.0,91.0,0.225,0.336,0.326,0.662,57,Joe Foy
262,1969,26,AL,145,609,519.0,72.0,136.0,19.0,2.0,11.0,71.0,37.0,15.0,74.0,75.0,0.262,0.354,0.37,0.724,5386479,Joe Foy
262,1970,27,NL,99,399,322.0,39.0,76.0,12.0,0.0,6.0,37.0,22.0,13.0,68.0,58.0,0.236,0.373,0.329,0.702,5,Joe Foy
262,1971,28,AL,41,158,128.0,12.0,30.0,8.0,0.0,0.0,11.0,4.0,1.0,27.0,14.0,0.234,0.363,0.297,0.66,546,Joe Foy
243,1978,22,NL,4,10,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.1,0.0,0.1,2,Jerry Fry
316,2008,31,NL,150,590,501.0,79.0,129.0,25.0,3.0,10.0,58.0,12.0,4.0,81.0,104.0,0.257,0.359,0.379,0.738,98D,Kosuke Fukudome
316,2009,32,NL,146,603,499.0,79.0,129.0,38.0,5.0,11.0,54.0,6.0,10.0,93.0,112.0,0.259,0.375,0.421,0.796,89,Kosuke Fukudome
316,2010,33,NL,130,429,358.0,45.0,94.0,20.0,2.0,13.0,44.0,7.0,8.0,64.0,67.0,0.263,0.371,0.439,0.809,9D,Kosuke Fukudome
316,2011,34,MLB,146,603,530.0,59.0,139.0,27.0,3.0,8.0,35.0,4.0,6.0,61.0,110.0,0.262,0.342,0.37,0.712,98D,Kosuke Fukudome
316,2012,35,AL,24,51,41.0,2.0,7.0,1.0,0.0,0.0,4.0,0.0,1.0,8.0,9.0,0.171,0.294,0.195,0.489,79D8,Kosuke Fukudome
341,1981,24,AL,8,18,15.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.2,0.278,0.267,0.544,7D,Mark Funderburk
341,1985,28,AL,23,77,70.0,7.0,22.0,7.0,1.0,2.0,13.0,0.0,1.0,5.0,12.0,0.314,0.351,0.529,0.879,D73,Mark Funderburk
403,1963,21,NL,10,6,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.4,0.5,0.4,0.9,45,Phil Gagliano
403,1964,22,NL,40,62,58.0,5.0,15.0,4.0,0.0,1.0,9.0,0.0,1.0,3.0,10.0,0.259,0.29,0.379,0.67,43579,Phil Gagliano
403,1965,23,NL,122,411,363.0,46.0,87.0,14.0,2.0,8.0,53.0,2.0,1.0,40.0,45.0,0.24,0.312,0.355,0.668,4957,Phil Gagliano
403,1966,24,NL,90,242,213.0,23.0,54.0,8.0,2.0,2.0,15.0,2.0,1.0,24.0,29.0,0.254,0.329,0.338,0.667,5374,Phil Gagliano
403,1967,25,NL,73,243,217.0,20.0,48.0,7.0,0.0,2.0,21.0,0.0,0.0,19.0,26.0,0.221,0.283,0.281,0.564,4536,Phil Gagliano
403,1968,26,NL,53,115,105.0,13.0,24.0,4.0,2.0,0.0,13.0,0.0,0.0,7.0,12.0,0.229,0.281,0.305,0.585,4579,Phil Gagliano
403,1969,27,NL,62,143,128.0,7.0,29.0,2.0,0.0,1.0,10.0,0.0,0.0,14.0,12.0,0.227,0.303,0.266,0.568,4359,Phil Gagliano
403,1970,28,NL,44,79,72.0,5.0,12.0,0.0,0.0,0.0,7.0,0.0,1.0,6.0,8.0,0.167,0.231,0.167,0.397,453,Phil Gagliano
403,1971,29,AL,47,81,68.0,11.0,22.0,5.0,0.0,0.0,13.0,0.0,0.0,11.0,5.0,0.324,0.413,0.397,0.81,4759,Phil Gagliano
403,1972,30,AL,52,94,82.0,9.0,21.0,4.0,1.0,0.0,10.0,1.0,0.0,10.0,13.0,0.256,0.333,0.329,0.663,7543,Phil Gagliano
403,1973,31,NL,63,83,69.0,8.0,20.0,2.0,0.0,0.0,7.0,0.0,0.0,13.0,16.0,0.29,0.402,0.319,0.721,5437,Phil Gagliano
403,1974,32,NL,46,46,31.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.065,0.37,0.065,0.434,435,Phil Gagliano
41,1934,22,NL,66,208,192.0,31.0,50.0,6.0,2.0,5.0,22.0,4.0,,16.0,15.0,0.26,0.317,0.391,0.708,456,Augie Galan
41,1935,23,NL,154,748,646.0,133.0,203.0,41.0,11.0,12.0,79.0,22.0,,87.0,53.0,0.314,0.399,0.467,0.866,7O,Augie Galan
41,1936,24,NL,145,649,575.0,74.0,152.0,26.0,4.0,8.0,81.0,16.0,,67.0,50.0,0.264,0.344,0.365,0.709,O87,Augie Galan
41,1937,25,NL,147,695,611.0,104.0,154.0,24.0,10.0,18.0,78.0,23.0,,79.0,48.0,0.252,0.339,0.412,0.751,O7486,Augie Galan
41,1938,26,NL,110,449,395.0,52.0,113.0,16.0,9.0,6.0,69.0,8.0,,49.0,17.0,0.286,0.368,0.418,0.785,7O,Augie Galan
41,1939,27,NL,148,641,549.0,104.0,167.0,36.0,8.0,6.0,71.0,8.0,,75.0,26.0,0.304,0.392,0.432,0.823,7O,Augie Galan
41,1940,28,NL,68,248,209.0,33.0,48.0,14.0,2.0,3.0,22.0,9.0,,37.0,23.0,0.23,0.346,0.359,0.704,O784,Augie Galan
41,1941,29,NL,82,174,147.0,21.0,32.0,6.0,0.0,1.0,17.0,0.0,,25.0,11.0,0.218,0.331,0.279,0.61,879,Augie Galan
41,1942,30,NL,69,234,209.0,24.0,55.0,16.0,0.0,0.0,22.0,2.0,,24.0,12.0,0.263,0.339,0.34,0.679,O87934,Augie Galan
41,1943,31,NL,139,604,495.0,83.0,142.0,26.0,3.0,9.0,67.0,6.0,,103.0,39.0,0.287,0.412,0.406,0.818,O873,Augie Galan
41,1944,32,NL,151,655,547.0,96.0,174.0,43.0,9.0,12.0,93.0,4.0,,101.0,23.0,0.318,0.426,0.495,0.922,O7849,Augie Galan
41,1945,33,NL,152,698,576.0,114.0,177.0,36.0,7.0,9.0,92.0,13.0,,114.0,27.0,0.307,0.423,0.441,0.864,37O5,Augie Galan
41,1946,34,NL,99,346,274.0,53.0,85.0,22.0,5.0,3.0,38.0,8.0,,68.0,21.0,0.31,0.451,0.46,0.91,7O5389,Augie Galan
41,1947,35,NL,124,491,392.0,60.0,123.0,18.0,2.0,6.0,61.0,0.0,,94.0,19.0,0.314,0.449,0.416,0.865,7O8,Augie Galan
41,1948,36,NL,54,107,77.0,18.0,22.0,3.0,2.0,2.0,16.0,0.0,,26.0,4.0,0.286,0.471,0.455,0.926,O97,Augie Galan
41,1949,37,MLB,34,58,43.0,4.0,9.0,3.0,0.0,0.0,2.0,0.0,0.0,14.0,5.0,0.209,0.404,0.279,0.683,739,Augie Galan
173,2005,28,NL,42,102,88.0,15.0,27.0,5.0,0.0,1.0,8.0,3.0,2.0,8.0,12.0,0.307,0.384,0.398,0.782,46,Eddy Garabito
76,1993,23,AL,139,609,535.0,64.0,155.0,29.0,2.0,7.0,69.0,7.0,3.0,56.0,75.0,0.29,0.357,0.391,0.747,4,Brent Gates
76,1994,24,AL,64,264,233.0,29.0,66.0,11.0,1.0,2.0,24.0,3.0,0.0,21.0,32.0,0.283,0.337,0.365,0.702,43,Brent Gates
76,1995,25,AL,136,585,524.0,60.0,133.0,24.0,4.0,5.0,56.0,3.0,3.0,46.0,84.0,0.254,0.308,0.344,0.652,4D3,Brent Gates
76,1996,26,AL,64,274,247.0,26.0,65.0,19.0,2.0,2.0,30.0,1.0,1.0,18.0,35.0,0.263,0.316,0.381,0.697,4,Brent Gates
76,1997,27,AL,65,170,151.0,18.0,36.0,8.0,0.0,3.0,20.0,0.0,0.0,14.0,21.0,0.238,0.298,0.351,0.649,5463D7,Brent Gates
76,1998,28,AL,107,377,333.0,31.0,83.0,15.0,0.0,3.0,42.0,3.0,3.0,36.0,46.0,0.249,0.324,0.321,0.645,54D36,Brent Gates
76,1999,29,AL,110,346,306.0,40.0,78.0,13.0,2.0,3.0,38.0,1.0,3.0,34.0,56.0,0.255,0.328,0.34,0.668,543D6,Brent Gates
323,1923,20,AL,13,29,26.0,6.0,11.0,4.0,1.0,1.0,8.0,0.0,0.0,2.0,5.0,0.423,0.464,0.769,1.234,3,Lou Gehrig
323,1924,21,AL,10,13,12.0,2.0,6.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,0.5,0.538,0.583,1.122,3O9,Lou Gehrig
323,1925,22,AL,126,497,437.0,73.0,129.0,23.0,10.0,20.0,68.0,6.0,3.0,46.0,49.0,0.295,0.365,0.531,0.896,3O97,Lou Gehrig
323,1926,23,AL,155,696,572.0,135.0,179.0,47.0,20.0,16.0,109.0,6.0,5.0,105.0,73.0,0.313,0.42,0.549,0.969,3,Lou Gehrig
323,1927,24,AL,155,717,584.0,149.0,218.0,52.0,18.0,47.0,173.0,10.0,8.0,109.0,84.0,0.373,0.474,0.765,1.24,3,Lou Gehrig
323,1928,25,AL,154,677,562.0,139.0,210.0,47.0,13.0,27.0,147.0,4.0,11.0,95.0,69.0,0.374,0.467,0.648,1.115,3,Lou Gehrig
323,1929,26,AL,154,694,553.0,127.0,166.0,32.0,10.0,35.0,125.0,4.0,3.0,122.0,68.0,0.3,0.431,0.584,1.015,3,Lou Gehrig
323,1930,27,AL,154,703,581.0,143.0,220.0,42.0,17.0,41.0,173.0,12.0,14.0,101.0,63.0,0.379,0.473,0.721,1.194,37O,Lou Gehrig
323,1931,28,AL,155,738,619.0,163.0,211.0,31.0,15.0,46.0,185.0,17.0,12.0,117.0,56.0,0.341,0.446,0.662,1.108,3O9,Lou Gehrig
323,1932,29,AL,156,708,596.0,138.0,208.0,42.0,9.0,34.0,151.0,4.0,11.0,108.0,38.0,0.349,0.451,0.621,1.072,3,Lou Gehrig
323,1933,30,AL,152,687,593.0,138.0,198.0,41.0,12.0,32.0,140.0,9.0,13.0,92.0,42.0,0.334,0.424,0.605,1.03,3,Lou Gehrig
323,1934,31,AL,154,690,579.0,128.0,210.0,40.0,6.0,49.0,166.0,9.0,5.0,109.0,31.0,0.363,0.465,0.706,1.172,36,Lou Gehrig
323,1935,32,AL,149,673,535.0,125.0,176.0,26.0,10.0,30.0,120.0,8.0,7.0,132.0,38.0,0.329,0.466,0.583,1.049,3,Lou Gehrig
323,1936,33,AL,155,719,579.0,167.0,205.0,37.0,7.0,49.0,152.0,3.0,4.0,130.0,46.0,0.354,0.478,0.696,1.174,3,Lou Gehrig
323,1937,34,AL,157,700,569.0,138.0,200.0,37.0,9.0,37.0,158.0,4.0,3.0,127.0,49.0,0.351,0.473,0.643,1.116,3,Lou Gehrig
323,1938,35,AL,157,689,576.0,115.0,170.0,32.0,6.0,29.0,114.0,6.0,1.0,107.0,75.0,0.295,0.41,0.523,0.932,3,Lou Gehrig
323,1939,36,AL,8,33,28.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.143,0.273,0.143,0.416,3,Lou Gehrig
45,1993,20,AL,22,66,57.0,3.0,7.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,22.0,0.123,0.194,0.123,0.316,6,Benji Gil
45,1995,22,AL,130,454,415.0,36.0,91.0,20.0,3.0,9.0,46.0,2.0,4.0,26.0,147.0,0.219,0.266,0.347,0.613,6,Benji Gil
45,1996,23,AL,5,7,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.4,0.5,0.4,0.9,6,Benji Gil
45,1997,24,AL,110,345,317.0,35.0,71.0,13.0,2.0,5.0,31.0,1.0,2.0,17.0,96.0,0.224,0.263,0.325,0.587,6D,Benji Gil
45,2000,27,AL,110,343,301.0,28.0,72.0,14.0,1.0,6.0,23.0,10.0,6.0,30.0,59.0,0.239,0.317,0.352,0.669,64D3,Benji Gil
45,2001,28,AL,104,278,260.0,33.0,77.0,15.0,4.0,8.0,39.0,3.0,4.0,14.0,57.0,0.296,0.33,0.477,0.807,643D8,Benji Gil
45,2002,29,AL,61,139,130.0,11.0,37.0,8.0,1.0,3.0,20.0,2.0,1.0,5.0,33.0,0.285,0.307,0.431,0.737,463D,Benji Gil
45,2003,30,AL,62,135,125.0,12.0,24.0,5.0,1.0,1.0,9.0,5.0,1.0,4.0,33.0,0.192,0.214,0.272,0.486,4635D,Benji Gil
95,2013,24,NL,57,155,132.0,17.0,32.0,7.0,2.0,5.0,14.0,2.0,1.0,20.0,25.0,0.242,0.34,0.439,0.779,79,Caleb Gindl
95,2014,25,NL,8,23,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.158,0.304,0.158,0.462,9,Caleb Gindl
105,1998,25,AL,44,57,51.0,11.0,12.0,1.0,0.0,0.0,2.0,2.0,1.0,5.0,9.0,0.235,0.316,0.255,0.571,7985D,Charles Gipson
105,1999,26,AL,55,89,80.0,16.0,18.0,5.0,2.0,0.0,9.0,3.0,4.0,6.0,13.0,0.225,0.287,0.338,0.625,5987D46,Charles Gipson
105,2000,27,AL,59,33,29.0,7.0,9.0,1.0,1.0,0.0,3.0,2.0,3.0,4.0,9.0,0.31,0.394,0.414,0.808,97856D,Charles Gipson
105,2001,28,AL,94,72,64.0,16.0,14.0,2.0,2.0,0.0,5.0,1.0,1.0,4.0,20.0,0.219,0.282,0.313,0.594,78D9564,Charles Gipson
105,2002,29,AL,79,84,72.0,22.0,17.0,5.0,2.0,0.0,8.0,4.0,0.0,9.0,14.0,0.236,0.329,0.361,0.69,7985D,Charles Gipson
105,2003,30,AL,18,12,10.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.2,0.273,0.2,0.473,8D,Charles Gipson
105,2004,31,AL,5,5,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,86D7,Charles Gipson
